x,y,prim,raw
36,53,LUT,SLICE_X36Y53
38,53,LUT,SLICE_X38Y53
41,53,LUT,SLICE_X41Y53
44,53,LUT,SLICE_X44Y53
46,53,LUT,SLICE_X46Y53
47,53,LUT,SLICE_X47Y53
0,52,LUT,SLICE_X0Y52
2,52,LUT,SLICE_X2Y52
3,52,LUT,SLICE_X3Y52
6,52,LUT,SLICE_X6Y52
7,52,LUT,SLICE_X7Y52
8,52,LUT,SLICE_X8Y52
10,52,LUT,SLICE_X10Y52
11,52,LUT,SLICE_X11Y52
12,52,LUT,SLICE_X12Y52
13,52,LUT,SLICE_X13Y52
15,52,LUT,SLICE_X15Y52
17,52,LUT,SLICE_X17Y52
18,52,LUT,SLICE_X18Y52
21,52,LUT,SLICE_X21Y52
22,52,LUT,SLICE_X22Y52
23,52,LUT,SLICE_X23Y52
25,52,LUT,SLICE_X25Y52
26,52,LUT,SLICE_X26Y52
27,52,LUT,SLICE_X27Y52
30,52,LUT,SLICE_X30Y52
32,52,LUT,SLICE_X32Y52
33,52,LUT,SLICE_X33Y52
35,52,LUT,SLICE_X35Y52
36,52,LUT,SLICE_X36Y52
38,52,LUT,SLICE_X38Y52
41,52,LUT,SLICE_X41Y52
44,52,LUT,SLICE_X44Y52
46,52,LUT,SLICE_X46Y52
47,52,LUT,SLICE_X47Y52
0,51,LUT,SLICE_X0Y51
2,51,LUT,SLICE_X2Y51
3,51,LUT,SLICE_X3Y51
6,51,LUT,SLICE_X6Y51
7,51,LUT,SLICE_X7Y51
8,51,LUT,SLICE_X8Y51
10,51,LUT,SLICE_X10Y51
11,51,LUT,SLICE_X11Y51
12,51,LUT,SLICE_X12Y51
13,51,LUT,SLICE_X13Y51
15,51,LUT,SLICE_X15Y51
17,51,LUT,SLICE_X17Y51
18,51,LUT,SLICE_X18Y51
21,51,LUT,SLICE_X21Y51
22,51,LUT,SLICE_X22Y51
23,51,LUT,SLICE_X23Y51
25,51,LUT,SLICE_X25Y51
26,51,LUT,SLICE_X26Y51
27,51,LUT,SLICE_X27Y51
30,51,LUT,SLICE_X30Y51
32,51,LUT,SLICE_X32Y51
33,51,LUT,SLICE_X33Y51
35,51,LUT,SLICE_X35Y51
36,51,LUT,SLICE_X36Y51
38,51,LUT,SLICE_X38Y51
41,51,LUT,SLICE_X41Y51
44,51,LUT,SLICE_X44Y51
46,51,LUT,SLICE_X46Y51
47,51,LUT,SLICE_X47Y51
0,50,LUT,SLICE_X0Y50
2,50,LUT,SLICE_X2Y50
3,50,LUT,SLICE_X3Y50
6,50,LUT,SLICE_X6Y50
7,50,LUT,SLICE_X7Y50
8,50,LUT,SLICE_X8Y50
10,50,LUT,SLICE_X10Y50
11,50,LUT,SLICE_X11Y50
12,50,LUT,SLICE_X12Y50
13,50,LUT,SLICE_X13Y50
15,50,LUT,SLICE_X15Y50
17,50,LUT,SLICE_X17Y50
18,50,LUT,SLICE_X18Y50
21,50,LUT,SLICE_X21Y50
22,50,LUT,SLICE_X22Y50
23,50,LUT,SLICE_X23Y50
25,50,LUT,SLICE_X25Y50
26,50,LUT,SLICE_X26Y50
27,50,LUT,SLICE_X27Y50
30,50,LUT,SLICE_X30Y50
32,50,LUT,SLICE_X32Y50
33,50,LUT,SLICE_X33Y50
35,50,LUT,SLICE_X35Y50
36,50,LUT,SLICE_X36Y50
38,50,LUT,SLICE_X38Y50
41,50,LUT,SLICE_X41Y50
44,50,LUT,SLICE_X44Y50
46,50,LUT,SLICE_X46Y50
47,50,LUT,SLICE_X47Y50
0,49,LUT,SLICE_X0Y49
2,49,LUT,SLICE_X2Y49
3,49,LUT,SLICE_X3Y49
6,49,LUT,SLICE_X6Y49
7,49,LUT,SLICE_X7Y49
8,49,LUT,SLICE_X8Y49
10,49,LUT,SLICE_X10Y49
11,49,LUT,SLICE_X11Y49
12,49,LUT,SLICE_X12Y49
13,49,LUT,SLICE_X13Y49
15,49,LUT,SLICE_X15Y49
17,49,LUT,SLICE_X17Y49
18,49,LUT,SLICE_X18Y49
21,49,LUT,SLICE_X21Y49
22,49,LUT,SLICE_X22Y49
23,49,LUT,SLICE_X23Y49
25,49,LUT,SLICE_X25Y49
26,49,LUT,SLICE_X26Y49
27,49,LUT,SLICE_X27Y49
30,49,LUT,SLICE_X30Y49
32,49,LUT,SLICE_X32Y49
33,49,LUT,SLICE_X33Y49
35,49,LUT,SLICE_X35Y49
36,49,LUT,SLICE_X36Y49
38,49,LUT,SLICE_X38Y49
41,49,LUT,SLICE_X41Y49
44,49,LUT,SLICE_X44Y49
46,49,LUT,SLICE_X46Y49
47,49,LUT,SLICE_X47Y49
0,48,LUT,SLICE_X0Y48
2,48,LUT,SLICE_X2Y48
3,48,LUT,SLICE_X3Y48
6,48,LUT,SLICE_X6Y48
7,48,LUT,SLICE_X7Y48
8,48,LUT,SLICE_X8Y48
10,48,LUT,SLICE_X10Y48
11,48,LUT,SLICE_X11Y48
12,48,LUT,SLICE_X12Y48
13,48,LUT,SLICE_X13Y48
15,48,LUT,SLICE_X15Y48
17,48,LUT,SLICE_X17Y48
18,48,LUT,SLICE_X18Y48
21,48,LUT,SLICE_X21Y48
22,48,LUT,SLICE_X22Y48
23,48,LUT,SLICE_X23Y48
25,48,LUT,SLICE_X25Y48
26,48,LUT,SLICE_X26Y48
27,48,LUT,SLICE_X27Y48
30,48,LUT,SLICE_X30Y48
32,48,LUT,SLICE_X32Y48
33,48,LUT,SLICE_X33Y48
35,48,LUT,SLICE_X35Y48
36,48,LUT,SLICE_X36Y48
38,48,LUT,SLICE_X38Y48
41,48,LUT,SLICE_X41Y48
44,48,LUT,SLICE_X44Y48
46,48,LUT,SLICE_X46Y48
47,48,LUT,SLICE_X47Y48
0,47,LUT,SLICE_X0Y47
2,47,LUT,SLICE_X2Y47
3,47,LUT,SLICE_X3Y47
6,47,LUT,SLICE_X6Y47
7,47,LUT,SLICE_X7Y47
8,47,LUT,SLICE_X8Y47
10,47,LUT,SLICE_X10Y47
11,47,LUT,SLICE_X11Y47
12,47,LUT,SLICE_X12Y47
13,47,LUT,SLICE_X13Y47
15,47,LUT,SLICE_X15Y47
17,47,LUT,SLICE_X17Y47
18,47,LUT,SLICE_X18Y47
21,47,LUT,SLICE_X21Y47
22,47,LUT,SLICE_X22Y47
23,47,LUT,SLICE_X23Y47
25,47,LUT,SLICE_X25Y47
26,47,LUT,SLICE_X26Y47
27,47,LUT,SLICE_X27Y47
30,47,LUT,SLICE_X30Y47
32,47,LUT,SLICE_X32Y47
33,47,LUT,SLICE_X33Y47
35,47,LUT,SLICE_X35Y47
36,47,LUT,SLICE_X36Y47
38,47,LUT,SLICE_X38Y47
41,47,LUT,SLICE_X41Y47
44,47,LUT,SLICE_X44Y47
46,47,LUT,SLICE_X46Y47
47,47,LUT,SLICE_X47Y47
0,46,LUT,SLICE_X0Y46
2,46,LUT,SLICE_X2Y46
3,46,LUT,SLICE_X3Y46
6,46,LUT,SLICE_X6Y46
7,46,LUT,SLICE_X7Y46
8,46,LUT,SLICE_X8Y46
10,46,LUT,SLICE_X10Y46
11,46,LUT,SLICE_X11Y46
12,46,LUT,SLICE_X12Y46
13,46,LUT,SLICE_X13Y46
15,46,LUT,SLICE_X15Y46
17,46,LUT,SLICE_X17Y46
18,46,LUT,SLICE_X18Y46
21,46,LUT,SLICE_X21Y46
22,46,LUT,SLICE_X22Y46
23,46,LUT,SLICE_X23Y46
25,46,LUT,SLICE_X25Y46
26,46,LUT,SLICE_X26Y46
27,46,LUT,SLICE_X27Y46
30,46,LUT,SLICE_X30Y46
32,46,LUT,SLICE_X32Y46
33,46,LUT,SLICE_X33Y46
35,46,LUT,SLICE_X35Y46
36,46,LUT,SLICE_X36Y46
38,46,LUT,SLICE_X38Y46
41,46,LUT,SLICE_X41Y46
44,46,LUT,SLICE_X44Y46
46,46,LUT,SLICE_X46Y46
47,46,LUT,SLICE_X47Y46
0,45,LUT,SLICE_X0Y45
2,45,LUT,SLICE_X2Y45
3,45,LUT,SLICE_X3Y45
6,45,LUT,SLICE_X6Y45
7,45,LUT,SLICE_X7Y45
8,45,LUT,SLICE_X8Y45
10,45,LUT,SLICE_X10Y45
11,45,LUT,SLICE_X11Y45
12,45,LUT,SLICE_X12Y45
13,45,LUT,SLICE_X13Y45
15,45,LUT,SLICE_X15Y45
17,45,LUT,SLICE_X17Y45
18,45,LUT,SLICE_X18Y45
21,45,LUT,SLICE_X21Y45
22,45,LUT,SLICE_X22Y45
23,45,LUT,SLICE_X23Y45
25,45,LUT,SLICE_X25Y45
26,45,LUT,SLICE_X26Y45
27,45,LUT,SLICE_X27Y45
30,45,LUT,SLICE_X30Y45
32,45,LUT,SLICE_X32Y45
33,45,LUT,SLICE_X33Y45
35,45,LUT,SLICE_X35Y45
36,45,LUT,SLICE_X36Y45
38,45,LUT,SLICE_X38Y45
41,45,LUT,SLICE_X41Y45
44,45,LUT,SLICE_X44Y45
46,45,LUT,SLICE_X46Y45
47,45,LUT,SLICE_X47Y45
0,44,LUT,SLICE_X0Y44
2,44,LUT,SLICE_X2Y44
3,44,LUT,SLICE_X3Y44
6,44,LUT,SLICE_X6Y44
7,44,LUT,SLICE_X7Y44
8,44,LUT,SLICE_X8Y44
10,44,LUT,SLICE_X10Y44
11,44,LUT,SLICE_X11Y44
12,44,LUT,SLICE_X12Y44
13,44,LUT,SLICE_X13Y44
15,44,LUT,SLICE_X15Y44
17,44,LUT,SLICE_X17Y44
18,44,LUT,SLICE_X18Y44
21,44,LUT,SLICE_X21Y44
22,44,LUT,SLICE_X22Y44
23,44,LUT,SLICE_X23Y44
25,44,LUT,SLICE_X25Y44
26,44,LUT,SLICE_X26Y44
27,44,LUT,SLICE_X27Y44
30,44,LUT,SLICE_X30Y44
32,44,LUT,SLICE_X32Y44
33,44,LUT,SLICE_X33Y44
35,44,LUT,SLICE_X35Y44
36,44,LUT,SLICE_X36Y44
38,44,LUT,SLICE_X38Y44
41,44,LUT,SLICE_X41Y44
44,44,LUT,SLICE_X44Y44
46,44,LUT,SLICE_X46Y44
47,44,LUT,SLICE_X47Y44
0,43,LUT,SLICE_X0Y43
2,43,LUT,SLICE_X2Y43
3,43,LUT,SLICE_X3Y43
6,43,LUT,SLICE_X6Y43
7,43,LUT,SLICE_X7Y43
8,43,LUT,SLICE_X8Y43
10,43,LUT,SLICE_X10Y43
11,43,LUT,SLICE_X11Y43
12,43,LUT,SLICE_X12Y43
13,43,LUT,SLICE_X13Y43
15,43,LUT,SLICE_X15Y43
17,43,LUT,SLICE_X17Y43
18,43,LUT,SLICE_X18Y43
21,43,LUT,SLICE_X21Y43
22,43,LUT,SLICE_X22Y43
23,43,LUT,SLICE_X23Y43
25,43,LUT,SLICE_X25Y43
26,43,LUT,SLICE_X26Y43
27,43,LUT,SLICE_X27Y43
30,43,LUT,SLICE_X30Y43
32,43,LUT,SLICE_X32Y43
33,43,LUT,SLICE_X33Y43
35,43,LUT,SLICE_X35Y43
36,43,LUT,SLICE_X36Y43
38,43,LUT,SLICE_X38Y43
41,43,LUT,SLICE_X41Y43
44,43,LUT,SLICE_X44Y43
46,43,LUT,SLICE_X46Y43
47,43,LUT,SLICE_X47Y43
0,42,LUT,SLICE_X0Y42
2,42,LUT,SLICE_X2Y42
3,42,LUT,SLICE_X3Y42
6,42,LUT,SLICE_X6Y42
7,42,LUT,SLICE_X7Y42
8,42,LUT,SLICE_X8Y42
10,42,LUT,SLICE_X10Y42
11,42,LUT,SLICE_X11Y42
12,42,LUT,SLICE_X12Y42
13,42,LUT,SLICE_X13Y42
15,42,LUT,SLICE_X15Y42
17,42,LUT,SLICE_X17Y42
18,42,LUT,SLICE_X18Y42
21,42,LUT,SLICE_X21Y42
22,42,LUT,SLICE_X22Y42
23,42,LUT,SLICE_X23Y42
25,42,LUT,SLICE_X25Y42
26,42,LUT,SLICE_X26Y42
27,42,LUT,SLICE_X27Y42
30,42,LUT,SLICE_X30Y42
32,42,LUT,SLICE_X32Y42
33,42,LUT,SLICE_X33Y42
35,42,LUT,SLICE_X35Y42
36,42,LUT,SLICE_X36Y42
38,42,LUT,SLICE_X38Y42
41,42,LUT,SLICE_X41Y42
44,42,LUT,SLICE_X44Y42
46,42,LUT,SLICE_X46Y42
47,42,LUT,SLICE_X47Y42
0,41,LUT,SLICE_X0Y41
2,41,LUT,SLICE_X2Y41
3,41,LUT,SLICE_X3Y41
6,41,LUT,SLICE_X6Y41
7,41,LUT,SLICE_X7Y41
8,41,LUT,SLICE_X8Y41
10,41,LUT,SLICE_X10Y41
11,41,LUT,SLICE_X11Y41
12,41,LUT,SLICE_X12Y41
13,41,LUT,SLICE_X13Y41
15,41,LUT,SLICE_X15Y41
17,41,LUT,SLICE_X17Y41
18,41,LUT,SLICE_X18Y41
21,41,LUT,SLICE_X21Y41
22,41,LUT,SLICE_X22Y41
23,41,LUT,SLICE_X23Y41
25,41,LUT,SLICE_X25Y41
26,41,LUT,SLICE_X26Y41
27,41,LUT,SLICE_X27Y41
30,41,LUT,SLICE_X30Y41
32,41,LUT,SLICE_X32Y41
33,41,LUT,SLICE_X33Y41
35,41,LUT,SLICE_X35Y41
36,41,LUT,SLICE_X36Y41
38,41,LUT,SLICE_X38Y41
41,41,LUT,SLICE_X41Y41
44,41,LUT,SLICE_X44Y41
46,41,LUT,SLICE_X46Y41
47,41,LUT,SLICE_X47Y41
0,40,LUT,SLICE_X0Y40
2,40,LUT,SLICE_X2Y40
3,40,LUT,SLICE_X3Y40
6,40,LUT,SLICE_X6Y40
7,40,LUT,SLICE_X7Y40
8,40,LUT,SLICE_X8Y40
10,40,LUT,SLICE_X10Y40
11,40,LUT,SLICE_X11Y40
12,40,LUT,SLICE_X12Y40
13,40,LUT,SLICE_X13Y40
15,40,LUT,SLICE_X15Y40
17,40,LUT,SLICE_X17Y40
18,40,LUT,SLICE_X18Y40
21,40,LUT,SLICE_X21Y40
22,40,LUT,SLICE_X22Y40
23,40,LUT,SLICE_X23Y40
25,40,LUT,SLICE_X25Y40
26,40,LUT,SLICE_X26Y40
27,40,LUT,SLICE_X27Y40
30,40,LUT,SLICE_X30Y40
32,40,LUT,SLICE_X32Y40
33,40,LUT,SLICE_X33Y40
35,40,LUT,SLICE_X35Y40
36,40,LUT,SLICE_X36Y40
38,40,LUT,SLICE_X38Y40
41,40,LUT,SLICE_X41Y40
44,40,LUT,SLICE_X44Y40
46,40,LUT,SLICE_X46Y40
47,40,LUT,SLICE_X47Y40
0,39,LUT,SLICE_X0Y39
2,39,LUT,SLICE_X2Y39
3,39,LUT,SLICE_X3Y39
6,39,LUT,SLICE_X6Y39
7,39,LUT,SLICE_X7Y39
8,39,LUT,SLICE_X8Y39
10,39,LUT,SLICE_X10Y39
11,39,LUT,SLICE_X11Y39
12,39,LUT,SLICE_X12Y39
13,39,LUT,SLICE_X13Y39
15,39,LUT,SLICE_X15Y39
17,39,LUT,SLICE_X17Y39
18,39,LUT,SLICE_X18Y39
21,39,LUT,SLICE_X21Y39
22,39,LUT,SLICE_X22Y39
23,39,LUT,SLICE_X23Y39
25,39,LUT,SLICE_X25Y39
26,39,LUT,SLICE_X26Y39
27,39,LUT,SLICE_X27Y39
30,39,LUT,SLICE_X30Y39
32,39,LUT,SLICE_X32Y39
33,39,LUT,SLICE_X33Y39
35,39,LUT,SLICE_X35Y39
36,39,LUT,SLICE_X36Y39
38,39,LUT,SLICE_X38Y39
41,39,LUT,SLICE_X41Y39
44,39,LUT,SLICE_X44Y39
46,39,LUT,SLICE_X46Y39
47,39,LUT,SLICE_X47Y39
0,38,LUT,SLICE_X0Y38
2,38,LUT,SLICE_X2Y38
3,38,LUT,SLICE_X3Y38
6,38,LUT,SLICE_X6Y38
7,38,LUT,SLICE_X7Y38
8,38,LUT,SLICE_X8Y38
10,38,LUT,SLICE_X10Y38
11,38,LUT,SLICE_X11Y38
12,38,LUT,SLICE_X12Y38
13,38,LUT,SLICE_X13Y38
15,38,LUT,SLICE_X15Y38
17,38,LUT,SLICE_X17Y38
18,38,LUT,SLICE_X18Y38
21,38,LUT,SLICE_X21Y38
22,38,LUT,SLICE_X22Y38
23,38,LUT,SLICE_X23Y38
25,38,LUT,SLICE_X25Y38
26,38,LUT,SLICE_X26Y38
27,38,LUT,SLICE_X27Y38
30,38,LUT,SLICE_X30Y38
32,38,LUT,SLICE_X32Y38
33,38,LUT,SLICE_X33Y38
35,38,LUT,SLICE_X35Y38
36,38,LUT,SLICE_X36Y38
38,38,LUT,SLICE_X38Y38
41,38,LUT,SLICE_X41Y38
44,38,LUT,SLICE_X44Y38
46,38,LUT,SLICE_X46Y38
47,38,LUT,SLICE_X47Y38
0,37,LUT,SLICE_X0Y37
2,37,LUT,SLICE_X2Y37
3,37,LUT,SLICE_X3Y37
6,37,LUT,SLICE_X6Y37
7,37,LUT,SLICE_X7Y37
8,37,LUT,SLICE_X8Y37
10,37,LUT,SLICE_X10Y37
11,37,LUT,SLICE_X11Y37
12,37,LUT,SLICE_X12Y37
13,37,LUT,SLICE_X13Y37
15,37,LUT,SLICE_X15Y37
17,37,LUT,SLICE_X17Y37
18,37,LUT,SLICE_X18Y37
21,37,LUT,SLICE_X21Y37
22,37,LUT,SLICE_X22Y37
23,37,LUT,SLICE_X23Y37
25,37,LUT,SLICE_X25Y37
26,37,LUT,SLICE_X26Y37
27,37,LUT,SLICE_X27Y37
30,37,LUT,SLICE_X30Y37
32,37,LUT,SLICE_X32Y37
33,37,LUT,SLICE_X33Y37
35,37,LUT,SLICE_X35Y37
36,37,LUT,SLICE_X36Y37
38,37,LUT,SLICE_X38Y37
41,37,LUT,SLICE_X41Y37
44,37,LUT,SLICE_X44Y37
46,37,LUT,SLICE_X46Y37
47,37,LUT,SLICE_X47Y37
0,36,LUT,SLICE_X0Y36
2,36,LUT,SLICE_X2Y36
3,36,LUT,SLICE_X3Y36
6,36,LUT,SLICE_X6Y36
7,36,LUT,SLICE_X7Y36
8,36,LUT,SLICE_X8Y36
10,36,LUT,SLICE_X10Y36
11,36,LUT,SLICE_X11Y36
12,36,LUT,SLICE_X12Y36
13,36,LUT,SLICE_X13Y36
15,36,LUT,SLICE_X15Y36
17,36,LUT,SLICE_X17Y36
18,36,LUT,SLICE_X18Y36
21,36,LUT,SLICE_X21Y36
22,36,LUT,SLICE_X22Y36
23,36,LUT,SLICE_X23Y36
25,36,LUT,SLICE_X25Y36
26,36,LUT,SLICE_X26Y36
27,36,LUT,SLICE_X27Y36
30,36,LUT,SLICE_X30Y36
32,36,LUT,SLICE_X32Y36
33,36,LUT,SLICE_X33Y36
35,36,LUT,SLICE_X35Y36
36,36,LUT,SLICE_X36Y36
38,36,LUT,SLICE_X38Y36
41,36,LUT,SLICE_X41Y36
44,36,LUT,SLICE_X44Y36
46,36,LUT,SLICE_X46Y36
47,36,LUT,SLICE_X47Y36
0,35,LUT,SLICE_X0Y35
2,35,LUT,SLICE_X2Y35
3,35,LUT,SLICE_X3Y35
6,35,LUT,SLICE_X6Y35
7,35,LUT,SLICE_X7Y35
8,35,LUT,SLICE_X8Y35
10,35,LUT,SLICE_X10Y35
11,35,LUT,SLICE_X11Y35
12,35,LUT,SLICE_X12Y35
13,35,LUT,SLICE_X13Y35
15,35,LUT,SLICE_X15Y35
17,35,LUT,SLICE_X17Y35
18,35,LUT,SLICE_X18Y35
21,35,LUT,SLICE_X21Y35
22,35,LUT,SLICE_X22Y35
23,35,LUT,SLICE_X23Y35
25,35,LUT,SLICE_X25Y35
26,35,LUT,SLICE_X26Y35
27,35,LUT,SLICE_X27Y35
30,35,LUT,SLICE_X30Y35
32,35,LUT,SLICE_X32Y35
33,35,LUT,SLICE_X33Y35
35,35,LUT,SLICE_X35Y35
36,35,LUT,SLICE_X36Y35
38,35,LUT,SLICE_X38Y35
41,35,LUT,SLICE_X41Y35
44,35,LUT,SLICE_X44Y35
46,35,LUT,SLICE_X46Y35
47,35,LUT,SLICE_X47Y35
0,34,LUT,SLICE_X0Y34
2,34,LUT,SLICE_X2Y34
3,34,LUT,SLICE_X3Y34
6,34,LUT,SLICE_X6Y34
7,34,LUT,SLICE_X7Y34
8,34,LUT,SLICE_X8Y34
10,34,LUT,SLICE_X10Y34
11,34,LUT,SLICE_X11Y34
12,34,LUT,SLICE_X12Y34
13,34,LUT,SLICE_X13Y34
15,34,LUT,SLICE_X15Y34
17,34,LUT,SLICE_X17Y34
18,34,LUT,SLICE_X18Y34
21,34,LUT,SLICE_X21Y34
22,34,LUT,SLICE_X22Y34
23,34,LUT,SLICE_X23Y34
25,34,LUT,SLICE_X25Y34
26,34,LUT,SLICE_X26Y34
27,34,LUT,SLICE_X27Y34
30,34,LUT,SLICE_X30Y34
32,34,LUT,SLICE_X32Y34
33,34,LUT,SLICE_X33Y34
35,34,LUT,SLICE_X35Y34
36,34,LUT,SLICE_X36Y34
38,34,LUT,SLICE_X38Y34
41,34,LUT,SLICE_X41Y34
44,34,LUT,SLICE_X44Y34
46,34,LUT,SLICE_X46Y34
47,34,LUT,SLICE_X47Y34
0,33,LUT,SLICE_X0Y33
2,33,LUT,SLICE_X2Y33
3,33,LUT,SLICE_X3Y33
6,33,LUT,SLICE_X6Y33
7,33,LUT,SLICE_X7Y33
8,33,LUT,SLICE_X8Y33
10,33,LUT,SLICE_X10Y33
11,33,LUT,SLICE_X11Y33
12,33,LUT,SLICE_X12Y33
13,33,LUT,SLICE_X13Y33
15,33,LUT,SLICE_X15Y33
17,33,LUT,SLICE_X17Y33
18,33,LUT,SLICE_X18Y33
21,33,LUT,SLICE_X21Y33
22,33,LUT,SLICE_X22Y33
23,33,LUT,SLICE_X23Y33
25,33,LUT,SLICE_X25Y33
26,33,LUT,SLICE_X26Y33
27,33,LUT,SLICE_X27Y33
30,33,LUT,SLICE_X30Y33
32,33,LUT,SLICE_X32Y33
33,33,LUT,SLICE_X33Y33
35,33,LUT,SLICE_X35Y33
36,33,LUT,SLICE_X36Y33
38,33,LUT,SLICE_X38Y33
41,33,LUT,SLICE_X41Y33
44,33,LUT,SLICE_X44Y33
46,33,LUT,SLICE_X46Y33
47,33,LUT,SLICE_X47Y33
0,32,LUT,SLICE_X0Y32
2,32,LUT,SLICE_X2Y32
3,32,LUT,SLICE_X3Y32
6,32,LUT,SLICE_X6Y32
7,32,LUT,SLICE_X7Y32
8,32,LUT,SLICE_X8Y32
10,32,LUT,SLICE_X10Y32
11,32,LUT,SLICE_X11Y32
12,32,LUT,SLICE_X12Y32
13,32,LUT,SLICE_X13Y32
15,32,LUT,SLICE_X15Y32
17,32,LUT,SLICE_X17Y32
18,32,LUT,SLICE_X18Y32
21,32,LUT,SLICE_X21Y32
22,32,LUT,SLICE_X22Y32
23,32,LUT,SLICE_X23Y32
25,32,LUT,SLICE_X25Y32
26,32,LUT,SLICE_X26Y32
27,32,LUT,SLICE_X27Y32
30,32,LUT,SLICE_X30Y32
32,32,LUT,SLICE_X32Y32
33,32,LUT,SLICE_X33Y32
35,32,LUT,SLICE_X35Y32
36,32,LUT,SLICE_X36Y32
38,32,LUT,SLICE_X38Y32
41,32,LUT,SLICE_X41Y32
44,32,LUT,SLICE_X44Y32
46,32,LUT,SLICE_X46Y32
47,32,LUT,SLICE_X47Y32
0,31,LUT,SLICE_X0Y31
2,31,LUT,SLICE_X2Y31
3,31,LUT,SLICE_X3Y31
6,31,LUT,SLICE_X6Y31
7,31,LUT,SLICE_X7Y31
8,31,LUT,SLICE_X8Y31
10,31,LUT,SLICE_X10Y31
11,31,LUT,SLICE_X11Y31
12,31,LUT,SLICE_X12Y31
13,31,LUT,SLICE_X13Y31
15,31,LUT,SLICE_X15Y31
17,31,LUT,SLICE_X17Y31
18,31,LUT,SLICE_X18Y31
21,31,LUT,SLICE_X21Y31
22,31,LUT,SLICE_X22Y31
23,31,LUT,SLICE_X23Y31
25,31,LUT,SLICE_X25Y31
26,31,LUT,SLICE_X26Y31
27,31,LUT,SLICE_X27Y31
30,31,LUT,SLICE_X30Y31
32,31,LUT,SLICE_X32Y31
33,31,LUT,SLICE_X33Y31
35,31,LUT,SLICE_X35Y31
36,31,LUT,SLICE_X36Y31
38,31,LUT,SLICE_X38Y31
41,31,LUT,SLICE_X41Y31
44,31,LUT,SLICE_X44Y31
46,31,LUT,SLICE_X46Y31
47,31,LUT,SLICE_X47Y31
0,30,LUT,SLICE_X0Y30
2,30,LUT,SLICE_X2Y30
3,30,LUT,SLICE_X3Y30
6,30,LUT,SLICE_X6Y30
7,30,LUT,SLICE_X7Y30
8,30,LUT,SLICE_X8Y30
10,30,LUT,SLICE_X10Y30
11,30,LUT,SLICE_X11Y30
12,30,LUT,SLICE_X12Y30
13,30,LUT,SLICE_X13Y30
15,30,LUT,SLICE_X15Y30
17,30,LUT,SLICE_X17Y30
18,30,LUT,SLICE_X18Y30
21,30,LUT,SLICE_X21Y30
22,30,LUT,SLICE_X22Y30
23,30,LUT,SLICE_X23Y30
25,30,LUT,SLICE_X25Y30
26,30,LUT,SLICE_X26Y30
27,30,LUT,SLICE_X27Y30
30,30,LUT,SLICE_X30Y30
32,30,LUT,SLICE_X32Y30
33,30,LUT,SLICE_X33Y30
35,30,LUT,SLICE_X35Y30
36,30,LUT,SLICE_X36Y30
38,30,LUT,SLICE_X38Y30
41,30,LUT,SLICE_X41Y30
44,30,LUT,SLICE_X44Y30
46,30,LUT,SLICE_X46Y30
47,30,LUT,SLICE_X47Y30
0,29,LUT,SLICE_X0Y29
2,29,LUT,SLICE_X2Y29
3,29,LUT,SLICE_X3Y29
6,29,LUT,SLICE_X6Y29
7,29,LUT,SLICE_X7Y29
8,29,LUT,SLICE_X8Y29
10,29,LUT,SLICE_X10Y29
11,29,LUT,SLICE_X11Y29
12,29,LUT,SLICE_X12Y29
13,29,LUT,SLICE_X13Y29
15,29,LUT,SLICE_X15Y29
17,29,LUT,SLICE_X17Y29
18,29,LUT,SLICE_X18Y29
21,29,LUT,SLICE_X21Y29
22,29,LUT,SLICE_X22Y29
23,29,LUT,SLICE_X23Y29
25,29,LUT,SLICE_X25Y29
26,29,LUT,SLICE_X26Y29
27,29,LUT,SLICE_X27Y29
30,29,LUT,SLICE_X30Y29
32,29,LUT,SLICE_X32Y29
33,29,LUT,SLICE_X33Y29
35,29,LUT,SLICE_X35Y29
36,29,LUT,SLICE_X36Y29
38,29,LUT,SLICE_X38Y29
41,29,LUT,SLICE_X41Y29
44,29,LUT,SLICE_X44Y29
46,29,LUT,SLICE_X46Y29
47,29,LUT,SLICE_X47Y29
0,28,LUT,SLICE_X0Y28
2,28,LUT,SLICE_X2Y28
3,28,LUT,SLICE_X3Y28
6,28,LUT,SLICE_X6Y28
7,28,LUT,SLICE_X7Y28
8,28,LUT,SLICE_X8Y28
10,28,LUT,SLICE_X10Y28
11,28,LUT,SLICE_X11Y28
12,28,LUT,SLICE_X12Y28
13,28,LUT,SLICE_X13Y28
15,28,LUT,SLICE_X15Y28
17,28,LUT,SLICE_X17Y28
18,28,LUT,SLICE_X18Y28
21,28,LUT,SLICE_X21Y28
22,28,LUT,SLICE_X22Y28
23,28,LUT,SLICE_X23Y28
25,28,LUT,SLICE_X25Y28
26,28,LUT,SLICE_X26Y28
27,28,LUT,SLICE_X27Y28
30,28,LUT,SLICE_X30Y28
32,28,LUT,SLICE_X32Y28
33,28,LUT,SLICE_X33Y28
35,28,LUT,SLICE_X35Y28
36,28,LUT,SLICE_X36Y28
38,28,LUT,SLICE_X38Y28
41,28,LUT,SLICE_X41Y28
44,28,LUT,SLICE_X44Y28
46,28,LUT,SLICE_X46Y28
47,28,LUT,SLICE_X47Y28
0,27,LUT,SLICE_X0Y27
2,27,LUT,SLICE_X2Y27
3,27,LUT,SLICE_X3Y27
6,27,LUT,SLICE_X6Y27
7,27,LUT,SLICE_X7Y27
